rsrp,rsrq,ref_signal_power,cipher_null,integrity_null,tac_change,cell_barred,auth_present,smc_present,reject_cause,label
-83.04046951012484,-10.115614785530237,12.581605535281836,0,0,0,0,1,1,0,0
-96.77778157679019,-9.189713697408141,15.582059221342382,0,0,0,0,1,1,7,0
-81.24963997560113,-5.561613568443422,15.70819739003965,0,0,0,0,1,1,0,0
-81.82084801917337,-9.02773233303986,13.410066660282276,0,0,1,0,1,0,0,0
-66.8546302856173,-7.1786239189906595,22.858678003393166,1,1,1,0,0,0,12,1
-111.93323559176424,-10.209396357286414,7.6235181953299005,0,0,0,0,1,1,3,0
-72.18498622200644,-13.250671463818122,24.54959116699613,0,1,0,0,0,0,15,1
-118.71623070273321,-9.289521649635917,13.364403639164841,0,0,0,0,1,1,0,0
-77.95066232274256,-7.489978845446258,28.18362514132242,0,0,0,0,1,0,15,1
-90.27274941765316,-12.409720275855115,13.12053900312171,0,0,0,0,1,1,7,0
-91.48290715186405,-17.03302992525662,15.04320833942406,0,0,0,0,1,1,0,0
-111.86362673421954,-13.298975037533024,26.257789813064647,0,0,0,0,1,1,0,0
-97.49397064657958,-9.716222401126899,12.66802446534373,0,0,0,0,1,1,0,0
-85.28648136857198,-9.38376841911622,17.462341151445152,0,0,0,0,1,1,0,0
-82.40266134765639,-7.658470795224972,25.415316839214096,1,0,0,1,0,0,22,1
-97.71406787107212,-14.845152671754363,6.028689513558266,0,0,0,0,1,1,3,0
-64.8752959927887,-8.9681475712012,30.633533472444466,1,0,0,0,0,0,3,1
-82.27646182540862,-9.714400251216178,27.683431149487053,1,1,0,1,0,1,22,1
-70.09242362230411,-4.969281205306544,23.454673445811068,1,1,1,0,0,0,15,1
-81.65689911104384,-10.898013723255167,11.38586221369491,1,0,0,0,1,0,3,0
-98.63986784272625,-8.785434737092874,20.893652325767025,0,0,0,0,1,1,0,0
-86.75843677477815,-7.751628953780308,17.273777222378452,0,0,0,0,1,1,0,0
-101.59584972552992,-8.145427856004098,18.982157312650727,0,0,0,0,1,1,7,0
-95.09667720630614,-18.751479642091198,18.1181176830858,0,0,0,0,1,1,0,0
-89.6769191282177,-9.490880364571563,18.261264288686533,0,0,0,0,1,1,0,0
-69.02222727205009,-3.0,28.147276837321424,1,1,1,0,0,1,12,1
-68.12576027847955,-4.418819233088277,31.923156066916974,1,0,0,0,0,1,3,1
-110.66873152317625,-13.858390110126372,10.472054239692156,0,0,0,0,1,1,0,0
-75.60494117345196,-11.987885670847218,22.113667197928613,1,1,0,1,0,0,22,1
-71.53776165441535,-9.040547114606026,31.63365538662253,0,0,0,0,0,0,12,1
-93.55708845578881,-11.279814949177299,15.965808638409717,0,0,0,0,1,1,0,0
-94.11509501937059,-16.559325936251703,13.989110749707766,0,0,0,0,1,1,0,0
-76.49307529738712,-11.318342610101897,19.757777761193484,1,0,0,1,1,0,22,1
-80.71916775030907,-4.972045556938138,25.157459777458456,1,1,0,0,0,0,22,1
-106.96048664181764,-9.389100463870596,18.234190998408074,0,0,0,0,1,1,3,0
-85.75750371114643,-12.790794061810153,24.83297442294624,0,0,0,0,1,0,0,0
-90.09627695620321,-6.630716108675383,11.801370310809423,0,0,0,0,1,1,3,0
-91.6981391072321,-8.3213788881515,14.932653105066295,0,0,0,0,0,1,7,0
-75.97535155524699,-3.2623174531874444,28.01578861369253,1,1,0,0,1,0,12,0
-60.52982158657902,-10.185358269811395,28.3327849521811,0,1,1,0,1,0,0,1
-69.06241341077073,-7.788781731566835,35.47982979910866,0,0,0,0,0,0,15,1
-97.84558652456828,-12.082791286744207,14.070531042492915,0,0,1,0,1,1,7,0
-95.32610020908348,-7.121228422749779,16.877442638483096,0,0,0,0,1,1,0,0
-68.40798300786908,-7.369439215280875,27.452605883346976,1,0,1,0,0,0,0,0
-102.4122648892572,-10.54989266928178,12.715456342561051,0,0,0,0,0,1,3,0
-73.38128594520799,-5.633348957785666,29.371193263487896,1,1,1,0,1,0,0,1
-68.93813341548713,-10.678956517891816,30.90425713133756,1,1,0,1,0,0,15,1
-90.555343290799,-7.26628586629316,14.303301751115205,0,0,0,0,1,1,0,0
-92.06774874210215,-14.717584750007322,16.68646731963932,0,0,0,0,1,1,0,0
-104.29943024111944,-13.226716858429047,11.777127333548831,0,0,0,0,1,1,0,1
-91.04354675741718,-12.250005208745534,19.317262625728482,0,0,0,0,1,1,7,0
-99.0028886191752,-13.860722321609124,13.636413682219931,0,0,0,0,1,1,7,0
-101.69970723268155,-14.776039006724366,21.344015323839468,0,0,0,0,1,1,7,0
-94.90838966663476,-9.830765298491288,16.081941544440795,0,0,0,0,1,0,3,0
-93.58083108290448,-6.868769806838516,13.101948265523845,0,0,1,0,1,1,0,1
-100.83267070194887,-9.28915416536215,19.560837915746944,0,0,0,1,1,1,3,0
-90.61008944908698,-12.589556987032832,15.207328395971388,1,0,0,0,0,1,0,0
-73.79076803756256,-4.477763899228091,35.82860281930943,1,1,0,0,0,0,3,1
-72.46856133175761,-7.542240424344678,24.596741429301975,0,0,0,1,0,0,3,1
-94.9892812259641,-9.549756608964929,14.153813587677885,0,1,0,0,1,1,0,0
-66.98413390748192,-3.0,30.985245282810098,1,1,0,0,0,1,15,1
-77.5356751326116,-7.6889207313935195,23.85719982429773,1,1,1,0,0,0,12,1
-77.29381677759208,-6.526276265440376,25.685451353857037,1,1,0,0,1,0,12,1
-92.52303934472667,-12.396417234678946,15.224822612356608,0,0,0,0,0,1,3,0
-79.08523530004592,-8.583267333727964,30.759705088786866,1,1,0,0,0,0,0,1
-95.4820147712103,-7.631900332990884,23.255578142626675,0,0,0,0,1,1,0,0
-88.27753490034084,-18.33398284218572,18.62103760597582,0,0,0,0,1,1,0,1
-71.4444372469222,-14.286670927280095,26.90419880111125,1,1,1,0,0,0,7,1
-90.6125766333616,-12.753260612252543,23.125600659114014,0,0,0,0,1,1,0,0
-80.58606441802283,-11.163363866647872,10.23862604732652,0,0,0,0,1,1,3,0
-95.67880425329608,-11.064091908879032,12.566530016383926,0,0,1,0,1,1,3,1
-101.66429378236809,-9.414688080571336,14.131425547694743,0,0,1,0,1,1,7,0
-118.4447550068222,-7.190291932429636,15.710364467694369,0,0,0,0,1,0,0,0
-102.64500133921118,-10.164113310547814,12.846803618733402,0,0,0,0,1,0,0,0
-77.88354820142447,-7.018806920775578,27.815680485114868,0,1,1,1,0,1,7,1
-70.16416294026686,-9.44802458038026,29.195674311660188,0,1,1,0,0,0,22,1
-77.43690752861818,-7.866225249758166,37.35319628422961,1,1,1,0,1,1,7,1
-103.74659086309906,-6.932778323918583,12.037936717995521,0,0,0,0,1,0,0,0
-63.2496790618743,-5.514178001243513,26.178241650561862,1,0,0,0,0,0,0,0
-97.89466029667473,-7.699398120012818,19.59750736383127,0,0,0,0,1,1,7,0
-92.77485018836299,-14.050297354379264,12.89397321393554,0,0,0,0,1,1,0,0
-89.51400771780271,-6.923955897226735,14.387076158967144,1,0,0,0,1,1,0,0
-94.44495091893776,-10.70933925989354,11.71243291382784,0,0,0,0,1,1,3,0
-91.22769181963889,-7.034340272604054,13.309756068805015,0,0,0,1,1,1,7,0
-89.47611716745786,-9.929934051656334,15.145923022456927,0,0,0,0,1,1,3,0
-69.11800354922448,-7.436609777088014,13.697803012542167,1,0,1,1,1,0,0,1
-97.74228920691503,-14.476317506418976,12.341653310965613,0,0,0,0,1,1,0,0
-93.89406854353055,-8.642384743061225,17.702426532657913,0,0,0,0,1,1,0,0
-82.36726994871653,-8.331774178530548,11.73669340806227,1,0,0,0,1,1,7,0
-89.41146923702796,-14.181017453098516,15.25591084547542,0,0,0,0,1,1,0,0
-70.53541141879647,-3.632205445736289,23.193928897730736,1,1,0,0,0,0,12,1
-75.07614769319682,-3.7975503512061666,30.839872294121655,1,0,0,0,0,1,12,1
-76.1775334180422,-7.001588540517595,31.96206411105932,0,1,1,0,0,0,0,1
-98.3888528516867,-10.977094330221187,11.934152663209325,1,1,0,0,1,1,0,0
-97.6790802398862,-9.707759761126654,9.747329127200251,0,0,0,0,1,1,7,0
-85.16757747155866,-12.1404203255569,26.07216399012375,0,1,0,0,1,1,12,1
-89.20573858035017,-15.933247187101385,14.29009005162565,0,0,0,0,1,1,0,0
-65.62563868485775,-6.581582992449882,31.43505479056191,1,0,0,0,0,1,3,1
-63.37787997429104,-12.657392063450713,31.88973304822623,0,1,1,0,0,1,3,1
-85.47085637528907,-11.172032807797587,7.906341844761277,0,0,0,0,1,0,0,0
-95.911579661239,-9.920243976021704,11.0675922893669,0,0,0,0,1,0,0,0
-68.3040472586206,-5.9816848440475505,28.5679249120904,0,0,1,0,0,0,3,1
-102.2193847583401,-5.762460790116982,24.88723630422188,0,0,0,0,1,1,0,0
-63.43328349216672,-3.0,20.83031312982523,1,0,1,0,1,0,0,1
-80.6986941213613,-9.572252339054662,24.026205941485095,0,0,1,0,0,0,7,1
-98.29869497763785,-8.476814645085243,13.883116323153265,0,0,0,0,1,0,7,0
-63.77833953849429,-4.856116331231338,33.85651816058207,1,1,0,0,0,0,7,1
-107.95897595513416,-12.031822552027833,17.149735416909348,0,0,1,0,1,1,3,1
-96.43615370626081,-5.5678190974898945,23.634636042819338,1,0,0,0,1,1,0,0
-110.04638742379247,-7.682380577251718,18.095564723639463,0,0,0,0,1,1,3,0
-86.39007874026892,-8.834577397445377,14.755930595886367,0,0,0,0,1,1,3,1
-92.20519501951657,-15.485185934324507,11.571294384890281,0,0,1,0,1,1,0,0
-85.00267786364978,-9.507038021854251,14.793728642095145,0,0,1,0,1,1,0,0
-73.02482087822382,-3.0,26.48791090077189,0,1,0,0,0,1,7,1
-77.9146687319441,-6.719902416070624,31.72693654421606,1,0,0,0,0,0,12,1
-104.12128735300985,-7.401324397424414,12.095422389254562,0,0,0,0,1,1,7,0
-100.42611552124141,-10.127735863133333,13.317966626252437,0,0,0,0,1,0,7,0
-87.21069190924727,-11.522201729201276,14.074212809244836,0,0,0,0,1,1,0,0
-94.76712042738664,-14.415437053972557,12.63208476908008,0,0,0,0,1,1,7,0
-70.43317321958024,-9.688679644509875,30.647245781248106,1,1,1,1,1,0,12,1
-89.28943890814081,-8.006938977280207,12.476153611471478,0,0,0,0,1,1,0,0
-94.42296393828904,-8.30361874249272,15.49496005764556,0,0,0,0,1,1,7,0
-84.37851094185847,-15.330959917978225,18.119478450091105,0,0,0,0,1,0,0,0
-65.88461584093957,-7.853809862455405,29.64450584642366,1,0,1,0,0,0,7,1
-94.72310500651795,-11.848525252523572,15.498789110605387,0,0,0,0,1,1,3,0
-100.09292226481789,-9.722937885236625,13.938559566742981,0,0,0,0,1,1,0,1
-68.81812116720853,-3.0,25.877798663261636,1,1,0,1,0,0,12,1
-91.42775059176044,-7.527401140612412,14.99099902198337,0,0,0,0,0,1,0,0
-100.65811623961172,-9.693230021057753,18.489394719847073,0,0,0,0,1,1,0,0
-61.07329841700793,-3.1121068629142803,30.484657578399318,1,1,0,0,1,0,22,1
-64.75998812372626,-9.191133673598216,24.50086287650971,0,1,1,0,1,0,3,1
-78.6099547930937,-11.961889400910765,14.463891116762538,0,0,0,0,1,1,7,0
-110.92649596099199,-15.213143785411397,11.54879992170692,0,0,0,0,1,1,0,0
-71.46297550312943,-9.340433752431963,30.066164115019617,1,0,1,0,0,0,0,1
-68.0763116368899,-3.8637771540265957,12.911047728921975,1,0,1,0,0,0,3,1
-88.77766451656841,-11.467232404356771,21.30271036868264,0,0,1,0,1,1,0,0
-88.91893531699317,-9.037451061026179,17.241316712929027,0,0,0,0,1,1,0,0
-103.88344547531582,-7.667171409164392,9.057843361910905,0,0,0,0,1,1,7,0
-103.57570041832176,-8.174644790710962,20.449832976000852,0,0,0,0,1,1,3,1
-86.93991383210752,-7.8820907599035515,20.389292966454235,0,0,0,0,1,1,0,0
-73.93847750956529,-10.58547154233618,22.847212980384256,1,0,0,1,0,0,15,1
-92.48738220904161,-6.926461973719931,19.9526412059594,0,0,0,0,0,1,0,0
-73.66955102082653,-6.229413871278629,32.56013166631925,1,0,1,0,1,0,3,1
-71.56890767942454,-6.610206613015001,17.870866204193085,1,1,1,1,0,0,22,1
-98.39818982234473,-8.371425326567213,18.87763916299282,0,0,0,0,1,1,3,0
-98.91800146320968,-13.674114332951621,14.821068263248527,0,0,0,0,1,1,0,0
-104.4795501313362,-10.761888034143343,20.96049736918629,0,0,0,0,1,1,0,0
-86.60528311565274,-7.645933851604941,17.481489575725433,0,0,0,0,1,1,0,0
-76.60724402258157,-9.697630742037479,21.860749347432932,1,1,0,0,0,0,3,1
-98.00924856984079,-9.72777230874348,11.197855171257032,0,0,0,0,1,1,0,0
-104.73248119504902,-12.878283259425604,13.38886823557504,0,0,0,0,1,1,7,0
-74.82416512676855,-8.11194976145119,30.408375311378602,1,0,0,0,0,0,15,1
-89.58078905046158,-10.9149196561393,22.700051206943407,0,0,0,0,1,0,0,0
-92.24283819011158,-9.620209869166919,22.778391169040916,0,0,1,0,1,1,3,0
-73.0064768176452,-9.356777443848936,30.07274178487515,0,1,0,0,1,0,3,1
-103.16836128542657,-9.958305372002467,15.262130323320203,0,0,0,0,1,1,3,0
-105.23872766112017,-11.291375000385875,11.329164101998963,0,0,0,0,1,1,0,0
-70.82905523445085,-11.323993403517616,31.84797183203358,0,1,1,0,0,1,22,1
-89.91703085710978,-11.921470215566277,17.18666813046594,0,0,0,0,1,1,0,1
-80.22919080482515,-11.635392715334923,37.51730149910573,1,1,1,0,0,0,3,1
-81.79971714933325,-3.799531209437444,21.098588029230264,0,0,0,0,0,0,3,1
-67.93655462505924,-14.067892064413536,32.06686344736663,1,0,1,0,0,1,22,1
-78.32652137020156,-6.971470798710639,32.872683047300384,0,0,0,1,0,0,3,1
-102.10156524571647,-14.193058489355211,15.897157597667698,0,0,0,0,1,1,3,0
-85.21966929060775,-8.767052269297373,21.199562264516505,0,0,0,0,1,0,0,0
-93.12479285841043,-12.185831455778583,17.55503752670391,0,0,0,0,1,1,0,0
-74.75576460787096,-6.733291491353702,25.973435286048158,0,1,0,1,0,1,3,1
-64.660077804599,-6.373964426903705,27.854138285006083,0,1,0,1,1,0,3,1
-76.59916668291949,-3.7284767175327103,38.52637548430332,0,1,1,1,1,0,15,1
-113.3303160687848,-10.78269946900255,11.58824872883091,0,0,1,0,1,1,7,0
-91.20242329229438,-12.492309644816007,18.922693177309704,0,0,0,0,1,0,7,0
-93.51739480467694,-8.649937979734503,7.419816600208476,0,0,0,0,1,1,0,0
-84.30081514045806,-7.013529151164045,18.721511430491567,0,1,0,0,1,1,0,0
-91.82373359987606,-8.510970896977806,17.590455908878248,0,0,0,0,1,1,0,0
-77.39830624065478,-5.514069874877702,31.822808360145928,0,1,1,0,0,0,12,1
-63.44267465295456,-8.033401531224449,33.305083132794906,1,0,1,1,1,0,0,1
-83.46156167051005,-7.061243976532081,6.910211775826083,0,0,0,0,1,1,0,0
-69.04485917867969,-12.736727966556511,37.179444987651095,1,1,1,0,0,0,0,1
-95.6377456872512,-16.38759366760005,11.952033904692039,0,0,0,0,1,1,3,0
-88.95001469096155,-8.167465250767437,16.97372795273478,0,0,0,1,1,1,0,0
-96.57508558963127,-8.750895555583135,8.81880021788497,0,0,0,0,1,1,7,0
-88.64054197667498,-6.3918975803915625,13.871942072259161,0,0,0,0,1,1,0,0
-75.90966109509107,-3.746988979241666,25.412910217402565,1,0,0,0,0,0,3,1
-69.50689388759346,-6.872309510638246,33.950245892998765,1,1,0,0,0,0,15,0
-113.56284809908917,-14.653058237044164,20.313915243166925,0,0,0,0,1,1,7,0
-78.66289709338253,-6.780336368599017,30.162652748844593,1,1,0,0,0,1,3,0
-88.86541702572605,-10.540921068548602,11.384482841676501,1,0,0,0,1,1,0,0
-98.89046327258664,-8.942118388248483,6.6598868132804885,0,0,0,0,1,1,0,0
-85.06432002548951,-10.918357145379861,17.378760845480734,0,0,1,0,1,0,0,0
-59.701435111137506,-5.490484367472625,31.15965205194795,1,1,1,1,0,0,7,1
-80.73804413432873,-8.96109152134753,25.49347835824856,1,1,0,0,0,0,15,1
-96.20841502085544,-14.080730312776524,9.55179667658939,0,0,0,0,1,1,0,0
-114.279375726399,-7.572415804440482,14.641076920353527,0,0,0,0,1,1,0,1
-95.45563632970823,-10.390078184495469,19.210577670462246,0,0,0,0,1,1,0,0
-83.62534535740144,-5.537832942572954,24.261316028858356,0,1,0,0,0,0,12,1
-70.77896788507717,-9.31665011733077,16.160393905694008,1,1,1,0,0,1,15,1
-73.48989606419339,-7.672043570564837,31.45796008803641,1,1,1,0,0,0,0,1
-71.53505474289734,-8.105690650978694,26.48459782238423,0,0,1,1,0,0,15,1
-91.55758912833957,-9.256157317444375,15.566626789564102,0,0,0,0,1,1,0,0
-102.11037850584735,-9.788742618018134,22.803773930746768,0,0,0,0,1,1,3,0
-113.55688581400975,-10.570215018702235,16.408011815750527,0,0,1,0,1,1,0,0
-102.90901719547685,-10.811190826286326,17.62727410688055,0,0,0,0,1,1,0,0
